"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.01",0.958428889627462
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.025",2.86784015745913
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.05",4.11999517359197
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.1",4.65434081225465
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.15",5.20255411044059
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.2",6.68282127803451
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.25",7.88168490524631
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.3",8.98706539868225
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.35",10.5146383164387
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.4",11.8186069707481
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.45",12.9818939888825
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.5",14.4571548407045
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.55",15.8335452086586
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.6",17.0923680351522
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.65",18.4864001350539
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.7",20.4697591581742
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.75",22.3886702659938
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.8",24.4703518191285
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.85",27.1960725659559
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.9",30.7476428473787
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.95",37.1029665626179
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.975",42.071442767633
"01",0,2026-06-06,2026-06-06,"wk inc flu hosp","quantile","0.99",52.6312552179628
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.01",0.609767079146516
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.025",2.21930769244348
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.05",3.614287667889
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.1",4.39872499548702
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.15",4.61619306411057
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.2",6.16270742667353
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.25",7.75648804798559
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.3",9.11528313323589
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.35",10.5342049425928
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.4",12.0332728521345
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.45",13.8546499700749
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.5",15.74058794529
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.55",17.6878233209027
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.6",19.7206646814528
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.65",21.8465704414049
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.7",24.3594057975494
"01",1,2026-06-13,2026-06-06,"wk inc flu hosp","quantile","0.75",27.2568782913995
